,formation,country,reference,label,age,strat_m,d13C,d18O,87Sr/86Sr_primary
8627,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,,,,,
8628,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,,,,,
8629,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,,,,,
8630,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,,,,,
8631,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,,,,,
8632,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,,,,,
8633,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,,,,,
8634,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,,,,,
8635,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,,,,,
8636,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,,,,,
8637,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,,,,,
8638,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,,,,,
8639,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,,,,,
8640,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,,,,,
8641,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,,,,,
8642,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,,,,,
8643,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,,,,,
8644,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,,,,,
8645,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,,,,,
8646,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,,,,,
8647,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,,,,,
8648,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,,,,,
8649,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,,,,,
8650,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,,,,,
8651,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,,,,,
8652,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,,,,,
8653,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,,,,,
8654,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,,,,,
8655,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,,,,,
8656,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,,,,,
8657,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,,,,,
8658,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,,,,,
8659,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,,,,,
8660,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,,,,,
8661,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,,,,,
8662,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,,,,,
8663,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,,,,,
8664,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,,,,,
8665,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,,,,,
8666,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,,,,,
8667,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,,,,,
8668,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,,,,,
8669,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,,,,,
8670,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,,,,,
8671,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,,,,,
8672,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,,,,,
8673,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,,,,,
8674,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,,,,,
8675,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,,,,,
8676,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,,,,,
8677,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,,,,,
8678,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,,,,,
8679,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,,,,,
8680,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,,,,,
8681,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,,,,,
8682,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,,,,,
8683,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,,,,,
8684,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,,,,,
8685,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,,,,,
8686,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,,,,,
8687,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,,,,,
8688,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,,,,,
8689,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,,,,,
8690,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,,,,,
8691,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,,,,,
8692,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,,,,,
8693,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,,,,,
8694,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,,,,,
8695,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,,,,,
8696,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,,,,,
8697,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,,,,,
8698,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,,,,,
8699,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,,,,,
8700,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,,,,,
8701,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,,,,,
8702,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,,,,,
8703,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,,,,,
8704,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,,,,,
8705,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,,,,,
8706,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,,,,,
8707,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,,,,,
8708,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,,,,,
8709,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,,,,,
8710,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,,,,,
8711,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,,,,,
8712,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,,,,,
8713,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,,,,,
8714,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,,,,,
8715,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,,,,,
8716,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,,,,,
8717,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,,,,,
8718,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,,,,,
8719,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,,,,,
8720,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,,,,,
8721,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,,,,,
8722,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,,,,,
8723,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,,,,,
8724,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,,,,,
8725,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,,,,,
8726,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,,,,,
8727,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,,,,,
8728,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,,,,,
8729,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,,,,,
8730,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,,,,,
8731,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,,,,,
8732,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,,,,,
8733,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,,,,,
8734,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,,,,,
8735,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,,,,,
8736,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,,,,,
8737,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,,,,,
8738,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,,,,,
8739,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,,,,,
8740,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,,,,,
8741,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,,,,,
8742,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,,,-7.89,-22.88,
8743,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,,,-3.78,-10.15,
8744,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,,,-1.32,-8.45,
8745,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,,,-1.95,-9.99,
8746,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,,,-2.05,-10.22,
8747,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,,,-0.24,-9.19,
8748,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,,,-2.44,-9.59,
8749,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,,,-3.7,-10.24,
8750,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,,,-3.09,-9.64,
8751,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,,,-1.31,-8.47,
8752,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,,,-2.85,-9.94,
8753,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,,,-1.21,-10.14,
8754,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,,,-1.44,-6.96,
8755,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,,,-0.37,-5.83,
8756,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,,,-1.66,-7.91,
8757,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,,,-1.72,-9.23,
8758,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,,,-0.6,-8.56,
8759,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,,,-2.19,-8.09,
8760,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,,,-2.35,-7.06,
8761,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,,,-1.89,-7.91,
8762,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,,,-2.34,-4.58,
8763,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,,,-3.75,-10.37,
8764,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,,,-3.52,-9.56,
8765,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,,,-2.89,-8.99,
8766,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,,,-2.72,-8.96,
8767,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,,,-2.65,-9.53,
8768,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,,,-3.49,-10.41,
8769,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,,,-4.16,-9.99,
8770,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,,,-1.42,-5.52,
8771,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,,,-3.81,-5.77,
8772,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,,,-2.07,-9.93,
8773,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,,,-2.12,-10.72,
8774,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,,,-2.64,-10.29,
8775,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,,,-3.22,-10.11,
8776,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,,,-3.63,-10.84,
8777,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,,,-1.8,-9.43,
8778,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,,,-2.87,-10.47,
8779,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,,,-4.12,-10.28,
8780,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,,,-4.45,-11.03,
8781,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,,,-1.87,-9.49,
8782,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,,,-2.42,-8.84,
8783,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,,,,,
8784,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,,,,,
8785,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,,,,,
8786,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,,,,,
8787,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,,,,,
8788,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,,,,,
8789,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,,,,,
8790,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,,,,,
8791,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,,,,,
8792,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,,,,,
8793,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,,,,,
8794,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,,,,,
8795,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,,,,,
8796,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,,,,,
8797,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,,,,,
8798,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,,,,,
8799,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,,,,,
8800,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,,,,,
8801,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,,,,,
8802,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,,,,,
8803,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,,,,,
8804,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,,,,,
8805,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,,,,,
8806,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,,,,,
8807,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,,,,,
8808,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,,,,,
8809,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,,,,,
8810,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,,,,,
